countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
GAB,1979,216833,243406,121572,393557,246309,816295,1498795,1058331,318358,2331414,1049326,4121776,1,213,213,219585,1058331,0,
GAB,1980,240886,321221,186689,611033,300768,1145422,1517045,1086022,420935,2498387,1218629,4227002,1,211,211,260778,1037097,0,
GAB,1981,285701,492251,233246,694390,449182,1329171,1672257,1587511,499874,2318015,1751304,4442382,1,272,272,375275,1430697,0,
GAB,1982,330892,537141,291284,764664,495983,1505575,1496056,1479755,524211,2276472,1584046,4304779,1,329,329,415729,1348451,0,
GAB,1983,392571,586791,346826,827525,591793,1636896,1834925,1412035,634895,2373231,1817520,4546201,1,381,381,504537,1439056,0,
GAB,1984,472979,661752,443713,960242,657945,1970456,1679438,1485703,693517,2930648,1848421,4887570,1,437,437,517353,1390477,0,
GAB,1985,510129,791677,477880,977054,747760,2084175,1582775,1628462,678280,2728191,1883001,4773546,1,449,449,645278,1562875,0,
GAB,1986,572114,701210,474136,496851,719575,1521025,1965833,1361932,641879,2476826,1804767,4735186,1,346,346,581052,1336927,0,
GAB,1987,505142,351584,377873,439815,432881,1292447,1650715,638756,516593,2319067,1096741,3923288,1,301,301,325554,662476,0,
GAB,1988,496592,473897,344174,394393,462644,1283582,1453247,1243424,509821,2395317,1246096,4427250,1,298,298,396667,1243386,0,
GAB,1989,575270,350516,336041,612943,495562,1479192,1969147,803707,459664,3295600,1330952,4805571,1,319,319,318212,785391,0,
GAB,1990,678866,350516,336041,747255,469355,1644341,1909217,803707,446331,3681059,1268168,5055088,1,272,272,318212,785391,0,
GAB,1991,571019,414444,336523,721493,475941,1696429,1872398,950370,460314,3788283,1243704,5364080,1,282,282,375410,926563,0,
GAB,1992,618598,333749,354879,683082,469470,1647569,1828355,830717,486330,3884998,1266965,5198322,1,265,265,301380,808339,0,
GAB,1993,617339,345514,362459,748185,496406,1703775,1767519,843179,476595,4371937,1353847,5322420,1,283,283,323349,848523,0,
GAB,1994,840041,504494,431455,1437276,835322,2589720,1633896,865986,480404,4568607,1151853,5613977,1,555,555,446024,812520,0,
GAB,1995,900961,580214,450174,1457809,865450,2754889,1735199,907604,482097,4805240,1204177,5893195,1,499,499,518300,860602,0,
GAB,1996,1051919,584437,506484,1775913,959775,3241936,1745520,1061145,568443,4828904,1335594,6106839,1,512,512,499192,954443,0,
GAB,1997,1182073,983950,519479,2014991,1168887,3473773,1577676,1374104,577543,5424169,1552920,6457272,1,584,584,776314,1313318,0,
GAB,1998,1275670,1039659,660475,1255889,1205679,2958344,1677657,1570673,738183,4818912,1620333,6648252,1,590,590,843549,1481257,0,
GAB,1999,1234267,691128,590835,1714215,1027164,3178495,1627419,961868,621239,4563502,1242426,5942347,1,616,616,636864,950213,0,
GAB,2000,1307163,794702,570237,2494751,1106379,4041735,1723688,882319,615962,4052390,1037701,5864154,1,712,712,707211,871627,0,
GAB,2001,1328085,893147,589854,2042635,1071371,3798323,1758850,976993,639473,3817928,1041718,6002166,1,733,733,882324,965154,0,
GAB,2002,1384962,1089436,609383,1865971,1183706,3766046,1801022,1163350,655801,3487524,1131874,5894400,1,697,697,1063542,1135016,0,
GAB,2003,1405836,921717,611752,1951697,1079902,3811100,1807504,983507,663414,3741989,1025548,6041364,1,581,581,917262,977461,0,
GAB,2004,1433203,932498,614923,2256707,1093393,4143938,1847035,931170,667138,3841895,1033830,6089357,1,528,528,931468,929853,0,
GAB,2005,1517418,1079465,633360,3032000,1209640,5052603,1943460,964182,683878,3901797,1139141,6155993,1,527,527,1060112,945684,0,
GAB,2006,1625137,1297335,719736,3268093,1514899,5395402,2063538,1047185,758912,3609829,1334810,5963705,1,523,523,1250094,1011176,0,
GAB,2007,1760004,1483163,815194,3489229,1586011,5961579,2137425,1174070,807926,3743566,1383009,6341341,1,479,479,1409611,1110442,0,
GAB,2008,1880593,1800118,863275,4261990,1861154,6944822,2207577,1258485,847313,3505819,1555987,6122282,2,448,448,1738003,1225278,0,
GAB,2009,1997000,1594000,919000,2972000,1785000,5697000,2317956,1274846,900694,3561913,1557543,6115115,2,472,472,1682000,1241206,0,
GAB,2010,2179100,2112500,959100,4100700,2240000,7111500,2491803,1691720,974551,4089076,2049726,6548568,2,495,495,2233500,1647081,0,
GAB,2011,2366200,2286200,1097900,5298600,2468000,8581600,2671212,2045290,1073955,4293529,2305942,7012994,2,472,472,2461200,1991320,0,
GAB,2012,2581300,2363600,1230000,5343200,2752000,8766500,2836828,2298906,1136244,4138962,2515783,7381341,2,511,511,2431600,2238244,0,
GAB,2013,2805600,2535400,1256300,4984700,2892000,8690500,3069447,2459829,1270321,4126546,2578677,7797569,2,494,494,2602400,2394921,1,
GAB,2014,3100100,3208400,1334700,4001700,2606600,8988300,3238267,2651696,1290646,4143052,2782393,8133997,2,494,494,3208400,2581725,1,
GAB,2015,3217600,2485600,1259900,3914300,2374000,8503500,3371036,2272503,1196429,4503497,2523630,8449566,2,592,592,2485600,2212538,1,
GAB,2016,3360800,2242400,1216800,3659600,2168900,8310600,3475538,2358858,1190447,4521511,2528677,8626235,2,593,593,2242400,2296615,1,
GAB,2017,3464900,1856200,1147000,4354300,2153500,8668900,3464900,1856200,1147000,4354300,2153500,8668900,2,581,581,1856200,1856200,1,
GAB,2018,3580200,1979600,1141300,4806900,2068600,9439300,3489136,1945023,1067100,4389626,2131137,8776038,2,555,555,1979600,1945023,1,
GAB,2019,3720900,2035500,1188700,5098400,2148700,9894800,3521715,1996544,1079134,4775039,2214951,9096349,2,586,586,2035500,1996544,1,
GBR,1950,11132,1963,2231,2970,3073,13801,255901,38930,110535,47357,39115,428307,50,0,0,,,23,2184
GBR,1951,11999,3236,2622,3617,4328,15428,253207,53470,119490,47189,41996,446587,50,0,0,,,24,2193
GBR,1952,12593,2833,3126,3727,3927,16663,249167,44558,130964,45846,38660,450085,50,0,0,,,24,2161
GBR,1953,13425,3262,3291,3657,3836,17959,261288,50656,134602,47861,41844,470847,51,0,0,,,24,2165
GBR,1954,14256,3431,3373,3807,3957,18959,272063,53470,134322,50548,43360,484842,51,0,0,,,24,2169
GBR,1955,15444,4120,3445,4146,4479,20488,285531,60740,130404,53906,47908,498944,51,0,0,,,24,2167
GBR,1956,16276,4419,3722,4564,4549,22127,288224,62147,129564,56257,48060,503941,51,0,0,,,24,2154
GBR,1957,17108,4757,3897,4793,4770,23344,293612,65431,127605,57769,49273,510197,51,0,0,,,24,2132
GBR,1958,18058,4744,3980,4674,4579,24341,301693,63554,124807,56761,49728,511841,52,0,0,,,24,2102
GBR,1959,19009,5147,4247,4813,4881,25639,311120,69652,127325,58273,53063,527971,52,0,0,,,24,2112
GBR,1960,19959,6239,4442,5391,5764,27296,323243,81378,129284,61128,58976,550004,52,0,0,,,24,2104
GBR,1961,20794,6544,4792,5628,5729,28940,324590,84505,133849,63097,58561,561853,53,0,0,,,24,2067
GBR,1962,22147,6371,5135,5775,5837,30396,332671,81420,137948,64115,59788,571742,53,0,0,,,25,2029
GBR,1963,23376,6904,5480,6090,6220,32230,346139,84718,142328,67221,62285,593855,54,0,0,,,25,2021
GBR,1964,24947,8879,5838,6452,7041,35227,356549,106807,144831,69760,69035,627194,54,0,0,,,25,2021
GBR,1965,26544,9228,6414,6869,7201,37946,361754,107815,149016,72823,69810,641780,54,0,0,,,25,1998
GBR,1966,28061,9566,6990,7408,7470,40396,369562,107702,153304,76623,71530,654283,55,0,0,,,25,1942
GBR,1967,29487,10403,7725,7683,8120,42523,377369,115752,161924,77393,76705,668868,55,0,0,,,25,1930
GBR,1968,31713,11657,8216,9327,9692,46078,387780,124945,162734,87230,82797,716794,55,0,0,,,25,1922
GBR,1969,33654,12192,8584,10417,10224,49587,390382,124875,159911,95298,85215,710542,55,0,0,,,25,1913
GBR,1970,36666,13167,9688,11866,11422,54451,403395,125832,162744,100473,89593,725128,56,0,0,12777,135845,25,1871
GBR,1971,41107,14365,11037,13313,12499,60860,416192,125102,167809,107425,94413,750543,56,0,0,14324,138554,24,1830
GBR,1972,46546,15643,12586,14033,14115,68054,442606,123570,175465,108580,103776,782978,56,0,0,15724,138500,24,1851
GBR,1973,53274,21187,14390,17630,19470,78594,467102,147697,181962,121941,115383,834059,56,0,0,19399,147560,25,1860
GBR,1974,61469,24251,17817,23635,27910,88183,459542,136729,185600,130859,116542,813337,56,0,0,23100,144682,25,1845
GBR,1975,75601,25934,24575,27738,29613,109274,458974,119473,196178,126981,108858,801352,56,0,0,27839,141945,25,1814
GBR,1976,87911,33444,28777,36236,37703,129450,461305,133324,199710,138545,114475,824673,56,1,1,32541,144397,25,1807
GBR,1977,100418,38023,31422,44718,43675,150816,459467,135501,196914,148075,116675,844941,56,1,1,35982,142185,25,1817
GBR,1978,115758,43083,35597,49035,46747,175163,484078,137432,200458,150812,121028,880465,56,1,1,41104,145758,25,1818
GBR,1979,137387,51298,41283,56717,55976,207293,505165,141905,203699,156499,132701,913473,56,0,0,48923,149576,25,1815
GBR,1980,159362,51713,51922,64661,59370,243097,504769,120390,206875,156028,128024,894918,56,0,0,55350,142472,25,1785
GBR,1981,177303,51635,58664,69864,62281,269085,505668,109600,207337,155256,124519,887868,56,0,0,55520,130032,24,1749
GBR,1982,194334,58905,63888,75521,69927,294814,511275,121072,208838,156984,130659,905580,56,1,1,60837,137849,24,1745
GBR,1983,213326,67495,69265,83159,80067,323001,532744,133674,212508,160143,139237,943813,56,1,1,66122,144805,24,1740
GBR,1984,229478,76328,73363,95490,95713,346946,545141,144764,215123,170939,152988,965228,56,1,1,75233,157974,24,1746
GBR,1985,251236,83167,77610,106275,102073,381251,566404,149916,214417,180945,156841,1005261,56,1,1,82725,164561,25,1748
GBR,1986,278689,88508,83412,101870,104349,410311,602891,153508,217522,188479,167620,1036930,57,1,1,88360,168172,25,1743
GBR,1987,306715,102623,89460,111011,115292,455965,636077,168372,217337,199522,180839,1092848,57,1,1,102257,184112,25,1748
GBR,1988,346554,128945,96389,112187,128933,511671,685436,198686,217677,200711,203953,1155495,57,1,1,124228,211443,26,1755
GBR,1989,380011,146363,104317,126847,147547,566512,709357,206277,219762,209855,219088,1185279,57,1,1,144023,224337,27,1759
GBR,1990,410779,141387,114618,142047,153479,615673,716234,193721,224580,220937,220320,1193976,57,1,1,144572,219377,27,1746
GBR,1991,436939,126938,126192,144794,147269,647966,701452,176555,231342,221304,210680,1180805,57,1,1,133889,205493,26,1721
GBR,1992,460824,126572,134131,152383,157223,672170,712446,183749,233052,231328,224967,1185541,57,1,1,129796,207341,25,1714
GBR,1993,491034,130047,136320,173802,176401,707734,743607,190667,231458,241856,232437,1215059,58,1,1,130504,210574,25,1710
GBR,1994,516585,144386,140903,192184,192387,745196,769841,210440,233896,264177,246231,1261791,58,1,1,140725,224043,25,1721
GBR,1995,544422,157695,145747,217260,214943,850181,786524,221184,236949,289131,259880,1293735,58,1,1,153183,234662,26,1723
GBR,1996,583972,170142,151626,237251,235726,907265,815285,227374,238541,309653,283765,1325970,58,1,1,168371,245616,26,1722
GBR,1997,625142,168530,153821,243306,239049,951750,857818,240438,250854,347724,311363,1391941,58,1,1,164498,241764,26,1721
GBR,1998,660480,182367,161146,240834,247580,997247,893547,261770,260320,356947,334730,1443551,59,1,1,178225,260616,27,1717
GBR,1999,693070,188872,172717,248866,263773,1039752,933216,273363,270406,366940,358790,1491119,59,1,1,185010,265538,27,1709
GBR,2000,728744,202499,184211,276134,295688,1095900,973945,277393,279128,399717,392560,1543400,59,1,1,197565,277488,27,1693
GBR,2001,757181,208252,198856,286801,312715,1138375,1008669,288545,291224,408463,416726,1585540,59,1,1,205926,281783,28,1696
GBR,2002,785528,217034,217030,287720,319641,1187671,1042110,294879,303896,412879,438688,1620085,59,1,1,213627,289123,28,1679
GBR,2003,822779,223424,238097,300545,328657,1256188,1076951,300887,315244,422494,446875,1673903,60,1,1,220713,296875,28,1669
GBR,2004,863096,230297,257860,313481,347275,1317459,1111358,300745,327254,442170,474669,1712173,60,1,1,227866,301042,28,1667
GBR,2005,904886,246421,275681,349105,383055,1393038,1138972,310026,339581,477075,507469,1762779,60,1,1,242529,313920,29,1670
GBR,2006,943760,265240,292961,401162,432404,1470719,1157017,326998,345260,537767,559871,1810265,61,1,1,260361,323963,29,1664
GBR,2007,988366,284078,305238,392109,423706,1546085,1183986,332576,348341,526944,542380,1852998,61,0,0,277774,336799,29,1666
GBR,2008,1020924,277183,325840,429839,464527,1589259,1179513,310401,356219,529009,529605,1847832,62,1,1,277949,321997,30,1660
GBR,2009,997724,233928,341732,408751,433622,1548513,1147326,263454,359813,484638,487187,1771813,63,1,1,251927,283680,29,1638
GBR,2010,1028051,261524,347575,453703,484826,1606027,1160533,295866,362312,512859,525779,1808561,63,1,1,257999,295251,29,1643
GBR,2011,1065596,261517,348865,509890,525727,1660141,1159344,288301,365805,549910,534360,1831633,64,1,1,258860,292224,30,1640
GBR,2012,1103991,272521,356448,513317,534507,1711770,1179252,299384,368321,553437,544795,1857833,65,1,1,268501,297793,30,1655
GBR,2013,1153762,292483,359097,531790,556796,1780336,1210343,323666,366558,558170,561559,1898447,65,1,1,288974,308864,30,1666
GBR,2014,1197982,323760,370199,525324,554257,1863008,1238684,361450,373945,559485,580367,1952795,65,1,1,309596,330377,31,1672
GBR,2015,1233446,339817,374650,523366,551638,1919641,1275962,380024,380623,575148,611774,1998941,66,1,1,330460,347962,32,1669
GBR,2016,1292950,355888,381987,563248,599361,1994712,1319465,374154,384472,590912,635919,2033370,66,1,1,353116,363440,32,1668
GBR,2017,1334396,376966,387284,622868,652757,2068757,1334396,376966,387284,622868,652757,2068757,67,1,1,373488,373488,32,1669
GBR,2018,1385691,383167,398421,661601,687088,2141792,1353418,380241,389756,641742,670509,2094670,67,1,1,383923,374926,33,1663
GBR,2019,1416877,405449,423121,690823,721325,2214362,1365162,383615,405739,659573,692514,2121082,68,1,1,399017,380665,33,1668
GEO,1970,,,,,,,,,,,,,5,,,,,2,
GEO,1971,,,,,,,,,,,,,5,,,,,2,
GEO,1972,,,,,,,,,,,,,5,,,,,2,
GEO,1973,,,,,,,,,,,,,5,,,,,2,
GEO,1974,,,,,,,,,,,,,5,,,,,2,
GEO,1975,,,,,,,,,,,,,5,,,,,2,
GEO,1976,,,,,,,,,,,,,5,,,,,2,
GEO,1977,,,,,,,,,,,,,5,,,,,2,
GEO,1978,,,,,,,,,,,,,5,,,,,3,
GEO,1979,,,,,,,,,,,,,5,,,,,3,
GEO,1980,,,,,,,,,,,,,5,,,,,3,
GEO,1981,,,,,,,,,,,,,5,,,,,3,
GEO,1982,,,,,,,,,,,,,5,,,,,3,
GEO,1983,,,,,,,,,,,,,5,,,,,3,
GEO,1984,,,,,,,,,,,,,5,,,,,3,
GEO,1985,,,,,,,,,,,,,5,,,,,3,
GEO,1986,,,,,,,,,,,,,5,,,,,3,
GEO,1987,,,,,,,,,,,,,5,,,,,3,
GEO,1988,,,,,,,,,,,,,5,,,,,3,
GEO,1989,,,,,,,,,,,,,5,,,,,3,
GEO,1990,0,0,0,0,0,0,24394,13611,6770,16849,17322,42796,5,0,0,0,10513,3,
GEO,1991,0,0,0,0,0,0,17954,9857,5957,9208,9273,33666,5,0,0,0,6758,3,
GEO,1992,0,0,0,0,0,0,17019,4895,2739,9112,16408,18684,5,0,0,0,3423,2,
GEO,1993,29,0,1,5,9,28,12381,151,548,2507,3958,13211,5,0,0,0,106,2,
GEO,1994,1786,303,119,422,814,1807,9832,2060,735,2722,4722,11840,5,0,1,195,1324,2,
GEO,1995,3411,887,225,512,1049,3885,9462,2879,662,1575,2903,12145,5,1,1,735,2387,2,
GEO,1996,4674,758,227,511,1247,4070,14342,2614,711,1672,3668,13515,5,1,1,740,2550,2,
GEO,1997,5365,813,353,705,1911,4792,15559,2630,1038,2165,5277,14937,5,1,1,866,2802,2,
GEO,1998,4873,1365,424,820,1856,5283,13207,4130,1166,2354,4791,15401,5,1,1,1322,4000,2,
GEO,1999,5300,1500,460,1071,2150,5963,13074,4136,1151,2803,5060,15843,4,2,2,1530,4220,2,
GEO,2000,5668,1607,393,1378,2387,6357,13328,4233,941,3445,5365,16134,4,2,2,1584,4173,2,
GEO,2001,5872,1890,491,1619,2583,7021,13113,4725,1114,3840,5510,16909,4,2,2,1872,4681,2,
GEO,2002,6690,1900,556,2162,3148,7844,14119,4485,1193,4840,6340,17835,4,2,2,1880,4438,2,
GEO,2003,7173,2683,638,2704,3959,9009,14455,6123,1322,5855,7709,19807,4,2,2,2352,5368,2,
GEO,2004,7906,3135,1051,3075,4713,10335,14676,6600,2010,6140,8465,20955,4,2,2,2778,5848,2,
GEO,2005,8858,3892,1535,3890,5967,12225,15222,7590,2719,7196,9928,22965,4,2,2,3359,6551,1,
GEO,2006,12261,4256,1613,4495,7829,14507,19489,7653,2635,7668,12011,25128,4,2,2,3629,6527,1,
GEO,2007,14111,5449,2834,5260,9806,17877,20483,8950,4229,8196,13744,28289,4,2,2,4501,7394,1,
GEO,2008,17015,4953,3763,5415,11093,20066,22629,7423,5123,7699,14186,28973,4,1,1,4221,6327,1,
GEO,2009,16772,2343,3354,5306,8764,18921,22720,3589,4666,7708,11452,27915,4,2,2,2838,4346,1,
GEO,2010,17718,4479,3332,7191,10899,21822,22002,6319,4271,9625,13120,29660,4,2,2,4129,5826,1,
GEO,2011,20954,5657,3497,8838,13468,25479,23973,7222,4130,11224,15173,31843,4,2,2,5176,6694,1,
GEO,2012,21623,7045,3708,9942,15091,27227,24974,8350,4266,12766,16811,33886,4,2,2,6021,7098,1,
GEO,2013,22059,6002,4008,11930,15406,28593,25609,7138,4429,14969,17255,35111,4,2,2,5372,6359,1,
GEO,2014,24037,7907,4442,12429,17691,31124,27074,9351,4829,14998,19762,36671,4,2,2,6802,8074,1,
GEO,2015,25946,8923,4850,13867,19651,33935,28100,10055,5039,15621,21184,37781,4,2,2,8264,9372,1,
GEO,2016,25001,10805,5486,14621,20077,35836,26510,11391,5587,16982,21688,38879,4,2,2,9505,10053,1,
GEO,2017,28469,11124,5647,18965,23443,40762,28469,11124,5647,18965,23443,40762,4,3,3,10391,10391,1,
GEO,2018,30911,12543,5891,22549,27293,44599,30123,11851,5738,20873,25849,42736,4,3,3,11216,10591,1,
GEO,2019,34634,13404,6401,27000,31437,50002,32840,12542,6561,22615,27634,44936,4,3,3,11847,12623,1,
GHA,1955,0,0,0,0,0,0,18742,12552,2008,5568,12386,24423,6,0,0,,,2,
GHA,1956,0,0,0,0,0,0,18837,13793,2228,6240,12258,29785,6,0,0,,,2,
GHA,1957,0,0,0,0,0,0,20403,11238,2435,6911,13126,27299,6,0,0,,,2,
GHA,1958,0,0,0,0,0,0,19834,12187,2578,5726,11807,30270,7,0,0,,,2,
GHA,1959,0,0,0,0,0,0,22111,17077,2772,7030,15218,31863,7,0,0,,,2,
GHA,1960,0,0,0,0,0,0,23392,20046,3168,7933,17804,34265,7,0,0,,,2,
GHA,1961,0,0,0,0,0,0,25347,16705,3432,8900,19368,35483,7,0,0,,,3,
GHA,1962,0,0,0,0,0,0,23931,15963,3762,10448,16962,37204,7,0,0,,,3,
GHA,1963,0,0,0,0,0,0,25077,19304,4158,9932,18766,38494,8,0,0,,,3,
GHA,1964,0,0,0,0,0,0,24167,22923,4422,8739,16360,39318,8,0,0,,,3,
GHA,1965,0,0,0,0,0,0,24336,22367,5445,10770,21052,39856,8,0,0,,,3,
GHA,1966,0,0,0,0,0,0,23223,20696,5676,9867,16661,39892,8,0,0,,,3,
GHA,1967,0,0,0,0,0,0,24403,14942,6369,9287,14015,40609,8,0,0,,,3,
GHA,1968,0,0,0,0,0,0,25515,13179,7029,9287,15097,41182,9,0,0,,,3,
GHA,1969,0,0,0,0,0,0,28249,15168,6694,9041,16453,43597,9,0,0,,,3,
GHA,1970,0,0,0,0,0,0,31070,19238,6403,9341,19321,46547,9,0,0,0,19604,3,
GHA,1971,0,0,0,0,0,1,31591,21052,6955,9718,18559,49153,9,0,0,0,21453,3,
GHA,1972,0,0,0,0,0,1,29641,10491,6571,11289,12799,47921,9,0,0,0,10691,3,
GHA,1973,1,0,0,0,0,1,32990,14191,6487,10853,16019,50578,9,0,0,0,14461,4,
GHA,1974,1,0,0,0,0,1,36303,20583,8008,8479,17889,54044,10,0,0,0,20975,4,
GHA,1975,1,0,0,0,0,1,30290,17541,8063,8272,15413,47325,10,0,0,0,17875,4,
GHA,1976,1,0,0,0,0,1,29048,13833,8251,8684,14661,45654,10,0,0,0,14097,4,
GHA,1977,2,0,0,0,0,2,29020,20153,10619,6521,15571,46693,10,0,0,0,20536,4,
GHA,1978,3,0,0,0,0,4,32249,15780,12484,6237,14428,50650,11,0,0,0,16080,4,
GHA,1979,5,1,0,0,0,6,32156,14006,10254,6134,12196,49377,11,0,0,1,14272,4,
GHA,1980,7,1,0,0,0,9,33257,12800,11495,5294,13324,49605,11,0,0,1,13044,5,
GHA,1981,12,1,1,0,0,15,30435,11652,13303,4831,11516,47872,11,0,0,1,11874,5,
GHA,1982,15,1,1,0,0,18,26445,8957,11832,5567,7112,44558,12,0,0,1,9128,5,
GHA,1983,32,2,1,1,1,39,26926,8967,11594,3017,6365,42524,12,0,0,2,9138,5,
GHA,1984,45,5,2,2,2,57,30632,10254,10095,3306,6699,46201,12,0,0,5,10449,5,
GHA,1985,55,9,3,4,4,73,32698,12785,9779,3519,8266,48548,13,0,0,10,13028,6,
GHA,1986,81,14,6,9,10,108,33793,12393,9955,4983,8866,51078,13,0,0,14,12629,6,
GHA,1987,119,22,7,17,19,158,36054,12203,10301,5486,10404,53528,14,0,0,23,12436,6,
GHA,1988,162,33,10,24,24,223,37836,14501,10352,5783,10346,56540,14,0,0,33,14777,6,
GHA,1989,231,55,14,32,44,301,38781,17566,10821,6499,10834,59416,14,0,0,56,17900,6,
GHA,1990,337,71,22,34,54,431,40130,18721,10881,6902,11401,61394,15,0,0,72,19078,6,
GHA,1991,420,94,29,44,67,546,41646,22429,11332,7542,12543,64636,15,0,0,95,22856,6,
GHA,1992,494,111,40,53,88,638,43420,17272,13610,7747,13373,67144,16,0,0,112,17601,6,
GHA,1993,592,246,56,76,142,821,44279,17617,15663,9069,15629,70400,16,0,0,268,17953,6,
GHA,1994,745,356,71,129,193,1104,42975,21024,16074,9546,15647,72702,17,0,0,342,21424,6,
GHA,1995,1131,468,93,194,264,1644,44995,19243,16215,11883,16557,75627,17,0,0,502,19609,7,
GHA,1996,1683,686,135,290,409,2405,45183,22080,16364,14658,18689,79103,17,0,0,670,24519,7,
GHA,1997,2112,1000,173,345,565,2994,53833,22521,14398,13139,22021,82424,18,0,0,980,25011,7,
GHA,1998,2659,1141,216,557,805,3669,54765,21879,15166,13376,20487,86293,18,0,0,1126,24326,7,
GHA,1999,3256,1378,281,664,1024,4365,68515,15105,14996,15043,29182,90114,19,0,0,1374,16796,7,
GHA,2000,4224,2078,348,1332,1831,5760,60698,35947,19623,30314,46078,93904,19,1,1,2045,39972,7,
GHA,2001,5852,3230,466,1731,2474,8076,56428,35248,20071,19592,28256,98166,20,1,1,3367,39195,7,
GHA,2002,7458,3070,607,2094,2688,10365,65261,21175,17746,18269,24386,102872,20,1,1,2992,23545,8,
GHA,2003,9949,4840,961,2706,3755,14034,67868,30236,20130,19258,29220,108246,21,1,1,4949,33622,8,
GHA,2004,11874,7230,1225,3157,4835,16946,76334,38381,17362,16245,32085,114041,21,1,1,7393,42678,8,
GHA,2005,14537,8996,1875,3564,6019,20631,81994,39946,16451,17527,33808,121106,22,1,1,9199,44418,8,
GHA,2006,16588,11323,2579,4712,7619,24759,81161,47168,15152,22791,36847,126619,22,1,1,11577,52449,9,
GHA,2007,22663,9394,3068,5679,9454,30648,86060,54423,15179,26931,44835,132123,23,1,1,9605,60516,9,
GHA,2008,30125,13124,4096,7554,13425,39946,99074,58978,17111,31440,55879,144211,24,1,1,13420,65580,10,
GHA,2009,34506,15858,4308,10720,15482,48442,101204,46629,15284,33836,48865,151198,24,1,1,15275,49081,10,
GHA,2010,45659,15905,5059,13572,19918,60944,118718,36359,17946,42186,61913,163142,25,1,1,14605,36685,10,
GHA,2011,54382,20206,12819,22094,29525,79175,125758,46122,32307,64900,86728,186059,25,2,2,19317,46063,11,
GHA,2012,66793,33699,13771,30397,39773,99691,133767,64112,28896,74756,97817,203349,26,2,2,32716,65571,11,
GHA,2013,89743,32695,13512,31938,44338,123650,160282,48791,24241,72061,100040,218219,27,2,2,31846,48429,12,
GHA,2014,112413,45789,16215,44797,56499,155433,173838,48314,26095,67859,85584,224542,27,3,3,44623,47890,12,
GHA,2015,135041,54209,17421,57653,78704,180399,178257,47153,23876,67667,92373,229433,28,4,4,52760,46585,12,
GHA,2016,157702,59904,21405,68568,80604,215077,177216,53462,25339,77681,91317,237343,28,4,4,58019,52284,12,
GHA,2017,180222,57295,22596,90497,98537,256671,180222,57295,22596,90497,98537,256671,29,4,4,52822,52822,13,
GHA,2018,216473,73799,27097,106003,109459,300596,197087,63735,23010,99774,103027,272748,30,5,5,69620,59770,13,
GHA,2019,241256,92393,31036,125732,123721,349480,205281,76224,24249,106449,104746,290418,30,5,5,68446,53779,13,
GIN,1959,51459,3577,3307,5531,8115,50033,16203316,887992,178481,2447057,1862608,15106528,3,25,104,,,,
GIN,1960,50964,4128,3501,9969,11237,54972,16203316,1024138,188653,4443345,2570111,17355029,3,25,104,,,,
GIN,1961,54923,5504,4701,12294,16092,59677,16954462,1339098,246913,5430765,3645812,18776945,4,25,104,,,,
GIN,1962,57892,7155,5965,9370,14982,61700,18027572,1749566,320312,4164307,3414783,19024296,4,25,104,,,,
GIN,1963,57892,4678,5803,10603,10682,65747,18349475,1148091,314324,3906719,2411283,19219422,4,25,104,,,,
GIN,1964,57892,5366,6030,7750,10127,62342,17812950,1288299,317318,2897833,2252455,17802536,4,25,104,,,,
GIN,1965,59376,6467,6387,9652,11722,66989,17812950,1511821,329292,3477406,2591770,18606907,4,25,104,,,,
GIN,1966,59871,7568,7262,10991,15121,68153,17812950,1755662,368209,4056963,3357028,19074153,4,25,104,,,,
GIN,1967,59871,6742,7457,9652,10474,70524,17169084,1505725,365215,3434474,2274114,18674311,4,25,104,,,,
GIN,1968,60860,6742,7619,11308,11653,73109,16954463,1479309,362221,4014031,2685620,18792121,4,25,104,,,,
GIN,1969,65314,6742,7943,13457,15121,76728,16954464,1395998,353241,4486276,3414783,18403699,4,25,104,,,,
GIN,1970,73230,7843,8365,12646,18104,79849,17598327,1479309,344260,3305680,3797399,16769108,4,25,104,6717,1064935,,
GIN,1971,81486,8729,9307,14080,20148,88864,18540288,1558846,362686,3484215,4001161,17668908,4,25,105,7476,1122193,,
GIN,1972,88099,9431,10063,15169,21764,95992,18980526,1595682,371298,3557879,4093794,18077976,4,23,106,8077,1148710,,
GIN,1973,98421,10537,11242,16927,24307,107211,19273558,1621837,377031,3614977,4157956,18361308,4,21,111,9024,1167538,,
GIN,1974,107900,11531,12325,18561,26645,117521,20275884,1705120,396638,3812127,4376258,19325318,4,21,106,9876,1227494,,
GIN,1975,115918,12447,13240,20227,28733,126732,20858118,1750112,408028,3926613,4502160,19881293,4,21,101,10660,1259884,,
GIN,1976,133090,14277,15202,23058,32932,145252,22500558,1893985,440158,4238148,4858882,21456562,5,21,102,12227,1363454,,
GIN,1977,135369,14445,15462,22902,33296,146859,21835490,1834670,427147,4041062,4695960,20737107,5,21,101,12371,1320753,,
GIN,1978,147280,15768,16823,25187,36328,160228,23219943,1963089,454230,4368247,5015110,22146456,5,20,96,13505,1413199,,
GIN,1979,156543,16581,17881,26952,38629,170378,22900910,1919867,447989,4357498,4954535,21878958,5,19,95,14201,1382091,,
