MSN,YYYYMM,Value,Column_Order,Description,Unit
CPUCIUS,201611,241.353,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201612,241.432,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201613,240.007,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201701,242.839,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201702,243.603,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201703,243.801,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201704,244.524,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201705,244.733,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201706,244.955,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201707,244.786,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201708,245.519,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201709,246.819,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201710,246.663,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201711,246.669,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201712,246.524,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201713,245.12,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201801,247.867,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201802,248.991,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201803,249.554,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201804,250.546,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201805,251.588,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201806,251.989,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201807,252.006,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201808,252.146,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201809,252.439,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201810,252.885,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201811,252.038,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201812,251.233,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201813,251.107,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201901,251.712,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201902,252.776,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201903,254.202,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201904,255.548,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201905,256.092,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201906,256.143,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201907,256.571,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201908,256.558,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201909,256.759,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201910,257.346,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201911,257.208,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201912,256.974,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,201913,255.657,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,202001,257.971,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,202002,258.678,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,202003,258.115,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,202004,256.389,1,Consumer Price Index (Urban),Index 1982-1984 = 100
CPUCIUS,202005,256.394,1,Consumer Price Index (Urban),Index 1982-1984 = 100
MGTCOUS,196013,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196113,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196213,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196313,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196413,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196513,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196613,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196713,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196813,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,196913,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197013,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197113,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197213,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197313,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197413,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197513,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197613,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197713,Not Available,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197813,1,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,197913,1.215,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198013,1.482,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198113,1.488,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198213,1.327,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198313,1.23,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198413,1.153,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198513,1.112,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198613,0.849,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198713,0.842,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198813,0.815,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,198913,0.855,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199013,0.931,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199113,0.878,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199213,0.848,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199313,0.812,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199413,0.792,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199501,0.792,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199502,0.783,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199503,0.775,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199504,0.788,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199505,0.825,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199506,0.84,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199507,0.821,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199508,0.799,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199509,0.787,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199510,0.771,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199511,0.756,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199512,0.756,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199513,0.791,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199601,0.768,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199602,0.762,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199603,0.783,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199604,0.835,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199605,0.88,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199606,0.864,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199607,0.846,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199608,0.825,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199609,0.819,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199610,0.813,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199611,0.825,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199612,0.831,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199613,0.821,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199701,0.828,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199702,0.822,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199703,0.808,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199704,0.804,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199705,0.802,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199706,0.802,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199707,0.787,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199708,0.815,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199709,0.828,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199710,0.804,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199711,0.787,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199712,0.766,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199713,0.804,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199801,0.734,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199802,0.702,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199803,0.676,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199804,0.681,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199805,0.704,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199806,0.704,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199807,0.695,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199808,0.678,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199809,0.667,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199810,0.67,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199811,0.662,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199812,0.638,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199813,0.684,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199901,0.628,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199902,0.616,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199903,0.635,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199904,0.741,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199905,0.742,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199906,0.724,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199907,0.746,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199908,0.783,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199909,0.795,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199910,0.79,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199911,0.784,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199912,0.804,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,199913,0.733,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200001,0.803,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200002,0.837,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200003,0.931,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200004,0.911,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200005,0.905,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200006,0.966,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200007,0.95,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200008,0.902,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200009,0.941,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200010,0.927,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200011,0.924,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200012,0.887,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200013,0.908,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200101,0.871,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200102,0.875,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200103,0.853,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200104,0.914,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200105,1.02,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200106,0.972,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200107,0.882,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200108,0.85,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200109,0.902,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200110,0.811,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200111,0.746,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200112,0.679,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200113,0.864,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200201,0.683,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200202,0.681,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200203,0.74,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200204,0.83,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200205,0.839,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200206,0.828,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200207,0.831,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200208,0.835,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200209,0.833,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200210,0.847,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200211,0.846,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200212,0.816,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200213,0.801,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200301,0.857,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200302,0.921,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200303,0.972,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200304,0.927,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200305,0.865,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200306,0.848,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200307,0.852,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200308,0.905,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200309,0.956,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200310,0.89,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200311,0.855,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200312,0.835,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200313,0.89,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200401,0.883,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200402,0.921,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200403,0.965,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200404,0.997,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200405,1.084,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200406,1.098,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200407,1.046,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200408,1.024,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200409,1.018,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200410,1.085,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200411,1.075,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200412,1.012,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200413,1.018,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200501,0.979,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200502,1.022,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200503,1.09,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200504,1.195,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200505,1.161,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200506,1.14,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200507,1.206,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200508,1.297,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200509,1.493,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200510,1.421,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200511,1.208,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200512,1.133,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200513,1.197,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200601,1.19,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200602,1.185,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200603,1.223,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200604,1.39,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200605,1.478,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200606,1.46,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200607,1.497,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200608,1.487,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200609,1.3,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200610,1.149,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200611,1.135,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200612,1.179,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200613,1.307,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200701,1.147,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200702,1.146,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200703,1.285,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200704,1.407,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200705,1.527,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200706,1.488,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200707,1.446,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200708,1.363,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200709,1.362,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200710,1.361,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200711,1.484,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200712,1.461,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200713,1.374,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200801,1.467,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200802,1.456,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200803,1.549,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200804,1.625,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200805,1.76,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200806,1.881,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200807,1.883,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200808,1.752,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200809,1.714,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200810,1.489,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200811,1.039,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200812,0.829,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200813,1.541,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200901,0.871,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200902,0.933,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200903,0.94,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200904,0.988,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200905,1.082,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200906,1.243,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200907,1.205,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200908,1.24,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200909,1.216,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200910,1.209,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200911,1.252,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200912,1.237,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,200913,1.119,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201001,1.282,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201002,1.25,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201003,1.3,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201004,1.333,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201005,1.336,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201006,1.277,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201007,1.277,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201008,1.28,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201009,1.261,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201010,1.3,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201011,1.325,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201012,1.383,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201013,1.301,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201101,1.425,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201102,1.453,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201103,1.608,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201104,1.718,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201105,1.762,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201106,1.663,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201107,1.639,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201108,1.624,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201109,1.615,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201110,1.555,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201111,1.536,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201112,1.475,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201113,1.59,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201201,1.521,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201202,1.591,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201203,1.708,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201204,1.728,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201205,1.67,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201206,1.57,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201207,1.529,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201208,1.632,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201209,1.689,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201210,1.66,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201211,1.539,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201212,1.475,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201213,1.609,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201301,1.48,2,Cost of Motor Gasoline,Dollars per Gallon
MGTCOUS,201302,1.614,2,Cost of Motor Gasoline,Dollars per Gallon
