countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
GNQ,1985,120513.58,,WDI (labor force),,,,,,,,,,,,,,,
GNQ,1986,126675.75,,WDI (labor force),,,,,,,,,,,,,,,
GNQ,1987,130425.63,,WDI (labor force),,,,,,,,,,,,,,,
GNQ,1988,132087.08,,WDI (labor force),,,,,,,,,,,,,,,
GNQ,1989,132973.91,,WDI (labor force),,,,,,,,,,,,,,,
GNQ,1990,133991.81,,WDI (labor force),,,,,,,,,,,,,,,
GNQ,1991,138415.27,,WDI (employment),,,,,,,,,,,,,,,
GNQ,1992,142914.89,,WDI (employment),,,,,,,,,,,,,,,
GNQ,1993,147675.83,,WDI (employment),,,,,,,,,,,,,,,
GNQ,1994,153122.64,,WDI (employment),,,,,,,,,,,,,,,
GNQ,1995,159200.86,,WDI (employment),,,,,,,,,,,,,,,
GNQ,1996,165135.73,,WDI (employment),,,,,,,,,,,,,,,
GNQ,1997,172082.53,,WDI (employment),,,,,,,,,,,,,,,
GNQ,1998,179985.42,,WDI (employment),,,,,,,,,,,,,,,
GNQ,1999,188679.47,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2000,198361.39,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2001,207265.89,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2002,217170.69,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2003,228480.16,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2004,241221.05,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2005,255188.2,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2006,268519.28,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2007,283428.28,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2008,299688.31,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2009,316156.03,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2010,334400.72,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2011,349821.97,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2012,366536.75,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2013,384676.06,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2014,404524.63,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2015,425286.28,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2016,440510.59,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2017,457371.22,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2018,475940.84,,WDI (employment),,,,,,,,,,,,,,,
GNQ,2019,495654.63,,WDI (employment),,,,,,,,,,,,,,,
GRC,1950,,2322.154257776344,TCB,,,,,,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1951,3375124,2312.551344902273,TCB,3.1784451,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1952,3411953.3,2302.988143401965,TCB,3.3735988,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1953,3447424.3,2293.464489055123,TCB,3.5687525,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1954,3479544.3,2283.980218320558,TCB,3.763906,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1955,3509788,2274.53516833338,TCB,3.9590597,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1956,3537074,2265.129176902202,TCB,4.2448659,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1957,3556257,2255.762082506355,TCB,4.5306721,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1958,3582899.3,2246.433724293113,TCB,4.8164778,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1959,3592490.5,2237.143942074932,TCB,5.102284,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1960,3608476.3,2227.8925763267,TCB,5.3880901,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1961,3622870.8,2217.990719519792,TCB,5.4470639,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1962,3586620.3,2208.132871463245,TCB,5.5060382,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1963,3536403.5,2198.318836560402,TCB,5.565012,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1964,3490451,2188.548420083931,TCB,5.6239862,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1965,3466035,2178.821428171966,TCB,5.68296,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1966,3434796.3,2169.13766782426,TCB,5.7419338,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1967,3393642,2159.496946898352,TCB,5.8009081,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1968,3352914.5,2149.899074105761,TCB,5.8598819,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1969,3342785.8,2140.343859008182,TCB,5.9188561,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1970,3339479.8,2098.642727602328,TCB,5.9778299,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1971,3355520.3,2099.604747869927,TCB,6.0674658,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1972,3372594.8,2101.093557134437,TCB,6.1571021,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1973,3416343.3,2102.54579634714,TCB,6.246738,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1974,3437624.3,2103.959626463523,TCB,6.3363738,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1975,3445170,2105.333345944481,TCB,6.4260101,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1976,3483696.5,2106.665396458827,TCB,6.515646,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1977,3506772,2107.954367374775,TCB,6.6052818,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1978,3525628.3,2109.609746787684,TCB,6.6949177,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1979,3567875.8,2111.049325251222,TCB,6.784554,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1980,3624330.5,2111.699221382747,TCB,6.8741899,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1981,3815257.5,2111.783928569741,TCB,6.9750776,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1982,3781866,2111.394487224224,TCB,7.0759659,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1983,3804281,2108.866253759626,TCB,7.1768541,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1984,3798947.5,2108.495483626251,TCB,7.2777419,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1985,3900652,2107.469213405119,TCB,7.3786297,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1986,3921319.3,2107.812560454496,TCB,7.4795179,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1987,3924996.5,2110.071250502199,TCB,7.5804062,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1988,4004633.8,2107.254823273488,TCB,7.681294,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1989,4021696.8,2109.303995660558,TCB,7.7821817,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1990,4062554.3,2111.622917075572,TCB,7.88307,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1991,3977802,2112.890866000276,TCB,7.9888992,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1992,4045193.8,2112.868964056015,TCB,8.0947285,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1993,4099038.5,2112.143821047202,TCB,8.2005568,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1994,4198669,2110.198818056918,TCB,8.306386,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Assumed constant or interpolated,.32125953,.66319406,.48818782,.59616363,.40232059,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRC,1995,4256538,2110.70629448024,TCB,8.4122152,Cohen-Soto-Leker,.48818782,"Adjustment 2, part mixed income",Observed data,.32125953,.66319406,.48818782,.59616363,.40232059,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,1996,4247651,2109.400482981905,TCB,8.5180445,Cohen-Soto-Leker,.48130822,"Adjustment 2, part mixed income",Observed data,.31770337,.65762043,.48130822,.58528686,.39044327,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,1997,4238947.5,2107.944767540727,TCB,8.6238737,Cohen-Soto-Leker,.49091998,"Adjustment 2, part mixed income",Observed data,.32639802,.66152787,.49091998,.59568888,.39561799,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,1998,4426493,2108.434424646345,TCB,8.729702,Cohen-Soto-Leker,.4927249,"Adjustment 2, part mixed income",Observed data,.33025458,.65999293,.4927249,.58517289,.39613122,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,1999,4434241,2104.852408524458,TCB,8.8355312,Cohen-Soto-Leker,.50372934,"Adjustment 2, part mixed income",Observed data,.33962512,.66540366,.50372934,.58706892,.4041267,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2000,4452402.5,2107.638442864132,TCB,8.9413605,Cohen-Soto-Leker,.50228089,"Adjustment 2, part mixed income",Observed data,.34459597,.65853369,.50228089,.59364676,.40543807,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2001,4466327,2101.130446032927,TCB,9.0516949,Cohen-Soto-Leker,.50735074,"Adjustment 2, part mixed income",Observed data,.34624711,.66378605,.50735074,.57334352,.40469676,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2002,4578461,2093.215148310102,TCB,9.1620283,Cohen-Soto-Leker,.5380308,"Adjustment 2, part mixed income",Observed data,.37070689,.68170011,.5380308,.607041,.42661992,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2003,4645930.5,2091.478708449,TCB,9.2723618,Cohen-Soto-Leker,.54161179,"Adjustment 2, part mixed income",Observed data,.3704457,.68647665,.54161179,.60336119,.42617226,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2004,4753021,2082.551818057423,TCB,9.3826962,Cohen-Soto-Leker,.5303936,"Adjustment 2, part mixed income",Observed data,.36697829,.67508024,.5303936,.57551533,.41436628,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2005,4778794.5,2136.239016800556,TCB,9.4930305,Cohen-Soto-Leker,.54139483,"Adjustment 2, part mixed income",Observed data,.38178343,.67659861,.54139483,.59655041,.42951837,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2006,4833973.5,2125.336374050481,TCB,9.603364,Cohen-Soto-Leker,.54611939,"Adjustment 2, part mixed income",Observed data,.37848848,.68543768,.54611939,.59174317,.41461575,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2007,4858280.5,2110.988577851836,TCB,9.7136974,Cohen-Soto-Leker,.54316634,"Adjustment 2, part mixed income",Observed data,.38214082,.67859793,.54316634,.5909856,.41657278,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2008,4872009,2106.260038382657,TCB,9.8240318,Cohen-Soto-Leker,.53965855,"Adjustment 2, part mixed income",Observed data,.38793296,.66908401,.53965855,.59694678,.41970414,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2009,4796369,2081.211638020294,TCB,9.9343662,Cohen-Soto-Leker,.55124068,"Adjustment 2, part mixed income",Observed data,.39961457,.67467791,.55124068,.61738455,.43098468,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2010,4637154,2019.570798303255,TCB,10.0447,Cohen-Soto-Leker,.55017596,"Adjustment 2, part mixed income",Observed data,.40699098,.66724402,.55017596,.63199669,.44086343,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2011,4301328,2037.700316306923,TCB,10.148769,Cohen-Soto-Leker,.55157828,"Adjustment 2, part mixed income",Observed data,.41716629,.66085249,.55157828,.65393257,.45269495,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2012,4033717.5,2055.374133420377,TCB,10.25284,Cohen-Soto-Leker,.52857268,"Adjustment 2, part mixed income",Observed data,.40836439,.63578498,.52857268,.64455169,.44737712,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2013,3941757.5,2059.219903394694,TCB,10.35691,Cohen-Soto-Leker,.50777006,"Adjustment 2, part mixed income",Observed data,.39110285,.62086672,.50777006,.62069613,.42932406,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2014,3990398,2020.88162108039,TCB,10.460979,Cohen-Soto-Leker,.52174491,"Adjustment 2, part mixed income",Observed data,.39933848,.63394821,.52174491,.62364829,.43990129,Observed data,Observed data,Observed data,Observed data,Observed data
GRC,2015,4030077.8,2031.140441531087,TCB,10.56505,Cohen-Soto-Leker,.51832944,"Adjustment 2, part mixed income",Observed data,.39706063,.6310215,.51832944,.62364829,.44087261,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
GRC,2016,4048786.5,2030.090398552056,TCB,10.66912,Cohen-Soto-Leker,.53800052,"Adjustment 2, part mixed income",Observed data,.4145633,.64400029,.53800052,.62364829,.4549351,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
GRC,2017,4101668.8,2045.241374320136,TCB,10.77319,Cohen-Soto-Leker,.53881097,"Adjustment 2, part mixed income",Observed data,.4128927,.64658928,.53881097,.62364829,.4570221,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
GRC,2018,4161405.3,2044.43100594298,TCB,10.877259,Cohen-Soto-Leker,.55089015,"Adjustment 2, part mixed income",Observed data,.42395511,.65437317,.55089015,.62364829,.46616817,Observed data,Observed data,Observed data,Assumed constant or interpolated,Observed data
GRC,2019,4235072.5,2036.463520670303,TCB,10.98133,Cohen-Soto-Leker,.55089015,"Adjustment 2, part mixed income",Assumed constant or interpolated,.42395511,.65437317,.55089015,.62364829,.46616817,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
GRD,1970,,,,,,,,,,,,,,,,,,
GRD,1971,,,,,,,,,,,,,,,,,,
GRD,1972,,,,,,,,,,,,,,,,,,
GRD,1973,,,,,,,,,,,,,,,,,,
GRD,1974,,,,,,,,,,,,,,,,,,
GRD,1975,,,,,,,,,,,,,,,,,,
GRD,1976,,,,,,,,,,,,,,,,,,
GRD,1977,,,,,,,,,,,,,,,,,,
GRD,1978,,,,,,,,,,,,,,,,,,
GRD,1979,,,,,,,,,,,,,,,,,,
GRD,1980,,,,,,,,,,,,,,,,,,
GRD,1981,,,,,,,,,,,,,,,,,,
GRD,1982,,,,,,,,,,,,,,,,,,
GRD,1983,,,,,,,,,,,,,,,,,,
GRD,1984,,,,,,,,,,,,,,,,,,
GRD,1985,,,,,,,,,,,,,,,,,,
GRD,1986,,,,,,,,,,,,,,,,,,
GRD,1987,,,,,,,,,,,,,,,,,,
GRD,1988,28000,,ILO (official),,,,,,,,,,,,,,,
GRD,1989,27991.768,,ILO (interpolated),,,,,,,,,,,,,,,
GRD,1990,28151.529,,ILO (interpolated),,,,,,,,,,,,,,,
GRD,1991,28520.697,,ILO (interpolated),,,,,,,,,,,,,,,
GRD,1992,29063.037,,ILO (interpolated),,,,,,,,,,,,,,,
GRD,1993,29719.137,,ILO (interpolated),,,,,,,,,,,,,,,
GRD,1994,30400,,ILO (official),,,,,,,,,,,,,,,
GRD,1995,32769.309,,ILO (interpolated),,,,,,,,,,,,,,,
GRD,1996,35100,,ILO (official),,,,,,,,,,,,,,,
GRD,1997,34970.918,,ILO (interpolated),,,,,,,,,,,,,,,
GRD,1998,34800,,ILO (official),,,,,,,,,,,,,,,
GRD,1999,36419.027,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2000,38046.223,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2001,39690.766,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2002,41334.953,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2003,42984.473,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2004,44632.301,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2005,46277.625,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2006,47912.836,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2007,49548.832,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2008,51196.621,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2009,52885.586,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2010,54641.262,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2011,56472.684,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2012,58367.621,,"WDI (emp., interpolated)",,,,,,,,,,,,,,,
GRD,2013,60322.598,,WDI (employment),,,,,,,,,,,,,,,
GRD,2014,60577.145,,WDI (employment),,,,,,,,,,,,,,,
GRD,2015,62230.762,,WDI (employment),,,,,,,,,,,,,,,
GRD,2016,62606.648,,Extrapolated,,,,,,,,,,,,,,,
GRD,2017,62954.711,,Extrapolated,,,,,,,,,,,,,,,
GRD,2018,63284.039,,Extrapolated,,,,,,,,,,,,,,,
GRD,2019,63595.762,,Extrapolated,,,,,,,,,,,,,,,
GRL,1970,,,,,,,,,,,,,,,,,,
GRL,1971,,,,,,,,,,,,,,,,,,
GRL,1972,,,,,,,,,,,,,,,,,,
GRL,1973,,,,,,,,,,,,,,,,,,
GRL,1974,,,,,,,,,,,,,,,,,,
GRL,1975,,,,,,,,,,,,,,,,,,
GRL,1976,,,,,,,,,,,,,,,,,,
GRL,1977,,,,,,,,,,,,,,,,,,
GRL,1978,,,,,,,,,,,,,,,,,,
GRL,1979,,,,,,,,,,,,,,,,,,
GRL,1980,,,,,,,,,,,,,,,,,,
GRL,1981,,,,,,,,,,,,,,,,,,
GRL,1982,,,,,,,,,,,,,,,,,,
GRL,1983,,,,,,,,,,,,,,,,,,
GRL,1984,,,,,,,,,,,,,,,,,,
GRL,1985,,,,,,,,,,,,,,,,,,
GRL,1986,,,,,,,,,,,,,,,,,,
GRL,1987,,,,,,,,,,,,,,,,,,
GRL,1988,,,,,,,,,,,,,,,,,,
GRL,1989,,,,,,,,,,,,,,,,,,
GRL,1990,,,,,,,,,,,,,,,,,,
GRL,1991,,,,,,,,,,,,,,,,,,
GRL,1992,,,,,,,,,,,,,,,,,,
GRL,1993,,,,,,,,,,,,,,,,,,
GRL,1994,,,,,,,,,,,,,,,,,,
GRL,1995,,,,,,,,,,,,,,,,,,
GRL,1996,22000,,ILO (official),,,,,,,,,,,,,,,
GRL,1997,22700,,ILO (official),,,,,,,,,,,,,,,
GRL,1998,22500,,ILO (official),,,,,,,,,,,,,,,
GRL,1999,23300,,ILO (official),,,,,,,,,,,,,,,
