table,expendcode,line,serieslabel,metricname,calculationtype,parent,lowest,level,category0,category1,category2,category3,category4,category5,category6,category7,seriescode,year,Expend,Price
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1960,1496,6.858
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1961,1528,7.05
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1962,1618,7.239
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1963,1710,7.431
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1964,1741,7.591
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1965,1809,7.685
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1966,1902,7.845
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1967,1966,8.07
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1968,2149,8.389
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1969,2241,8.741
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1970,2343,9.088
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1971,2454,9.441
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1972,2590,9.76
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1973,2696,10.173
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1974,2823,10.876
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1975,2928,11.548
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1976,3259,12.055
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1977,3504,12.583
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1978,3830,13.41
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1979,3996,14.536
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1980,4545,16.499
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1981,4836,18.676
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1982,5069,21.2
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1983,5430,24.071
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1984,6044,26.294
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1985,6767,28.003
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1986,7091,29.843
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1987,7486,31.885
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1988,8340,33.099
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1989,8767,34.54
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1990,9526,36.661
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1991,10114,38.923
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1992,10969,40.688
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1993,11473,42.563
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1994,11620,44.651
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1995,12377,47.289
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1996,12721,49.627
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1997,13001,52.216
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1998,14324,54.22
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,1999,15148,56.1
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2000,15771,57.708
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2001,17132,59.777
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2002,17299,62.696
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2003,19670,65.204
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2004,20305,67.977
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2005,22158,70.279
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2006,22934,73.894
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2007,24013,77.578
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2008,24167,81.471
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2009,23383,84.684
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2010,23635,86.621
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2011,23890,88.529
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2012,23871,90.235
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2013,24643,92.659
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2014,24920,94.337
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2015,25931,96.353
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2016,26333,98.124
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2017,26514,100
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2018,26178,101.893
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2019,26243,103.8
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2020,28381,105.477
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2021,31946,107.13
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2022,34075,110.622
U20405,DFUNRC,306,Funeral and burial services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DFUNRC,,,DFUNRG,2023,35766,116.514
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1959,61597,15.929
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1960,62556,16.063
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1961,63747,16.143
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1962,64656,16.266
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1963,65870,16.437
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1964,69490,16.769
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1965,74442,17.107
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1966,80610,17.829
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1967,82559,17.852
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1968,88832,18.392
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1969,95371,19.217
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1970,103506,20.289
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1971,107125,20.751
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1972,114472,21.741
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1973,126715,24.492
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1974,143038,28.217
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1975,156566,30.338
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1976,167297,30.902
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1977,179771,32.722
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1978,196112,35.853
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1979,218370,39.374
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1980,239167,42.685
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1981,255338,45.726
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1982,267141,46.929
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1983,277036,47.468
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1984,291102,48.894
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1985,302953,49.426
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1986,316414,50.589
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1987,324313,52.186
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1988,342806,53.742
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1989,365388,56.576
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1990,391176,59.34
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1991,402953,61.203
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1992,404464,61.673
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1993,413472,62.535
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1994,432109,63.582
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1995,443748,64.96
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1996,461879,66.942
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1997,474777,68.218
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1998,487437,69.075
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,1999,515530,70.206
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2000,540578,71.85
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2001,564003,73.946
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2002,575052,75.063
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2003,599580,76.484
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2004,632604,78.87
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2005,668216,80.248
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2006,700260,81.597
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2007,737332,84.781
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2008,769085,89.944
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2009,772930,91.013
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2010,786866,91.285
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2011,819542,94.93
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2012,846198,97.183
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2013,870536,98.14
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2014,910421,100.016
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2015,942006,101.141
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2016,969597,100.13
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2017,1010444,100
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2018,1044381,100.517
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2019,1081976,101.528
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2020,1196528,104.891
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2021,1287677,108.162
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2022,1393507,119.33
U20405,DFXARC,73,Food and beverages purchased for off-premises consumption,Current Dollars,Level,DNDGRC,0,3,DPCERC,DGDSRC,DNDGRC,DFXARC,,,,,DFXARG,2023,1442274,125.241
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1959,1971,4.222
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1960,2024,4.347
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1961,2292,4.436
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1962,2419,4.5
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1963,2642,4.592
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1964,2797,4.834
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1965,3039,5.112
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1966,3429,5.265
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1967,3614,5.538
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1968,3804,5.752
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1969,4195,6.243
U20405,DGALRC,299,Legal services,Current Dollars,Level,DPRSRC,1,5,DPCERC,DSERRC,DHCERC,DOTSRC,DPRSRC,DGALRC,,,DGALRG,1970,4956,6.915
