countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
IRQ,1952,,,,,,,,,,,,,,,,,,
IRQ,1953,,,,,,,,,,,,,,,,,,
IRQ,1954,,,,,,,,,,,,,,,,,,
IRQ,1955,,,,,,,,,,,,,,,,,,
IRQ,1956,,,,,,,,,,,,,,,,,,
IRQ,1957,,,,,,,,,,,,,,,,,,
IRQ,1958,,,,,,,,,,,,,,,,,,
IRQ,1959,,,,,,,,,,,,,,,,,,
IRQ,1960,,,,,,,,,,,,,,,,,,
IRQ,1961,,,,,,,,,,,,,,,,,,
IRQ,1962,,,,,,,,,,,,,,,,,,
IRQ,1963,,,,,,,,,,,,,,,,,,
IRQ,1964,,,,,,,,,,,,,,,,,,
IRQ,1965,,,,,,,,,,,,,,,,,,
IRQ,1966,,,,,,,,,,,,,,,,,,
IRQ,1967,,,,,,,,,,,,,,,,,,
IRQ,1968,,,,,,,,,,,,,,,,,,
IRQ,1969,,,,,,,,,,,,,,,,,,
IRQ,1970,2027448.9,,TCB,.65367502,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1971,2091779.1,,TCB,.72640544,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1972,2157032.8,,TCB,.79913586,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1973,2223478.5,,TCB,.87186635,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1974,2291601,,TCB,.94459677,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1975,2361656.3,,TCB,1.0173272,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1976,2433660.3,,TCB,1.136326,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1977,2507170.3,,TCB,1.2553246,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1978,2574689.5,,TCB,1.3743234,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1979,2641358.8,,TCB,1.493322,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1980,2707355.8,,TCB,1.6123208,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1981,2770009,,TCB,1.7436199,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1982,2834962.3,,TCB,1.8749191,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1983,2899938,,TCB,2.0062182,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1984,2960274.3,,TCB,2.1375175,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1985,3016905.3,,TCB,2.2688165,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1986,3070413.5,,TCB,2.4524138,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1987,3174440.5,,TCB,2.6360111,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1988,3244694.3,,TCB,2.8196084,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1989,3316246.5,,TCB,3.0032058,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1990,3391832.8,,TCB,3.1868031,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1991,3283861,,TCB,3.3835435,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1992,3238586.3,,TCB,3.5802841,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1993,3335878.5,,TCB,3.7770245,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1994,3607526.8,,TCB,3.9737651,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1995,3782845.8,,TCB,4.1705055,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1996,3747204.3,,TCB,4.3448477,Barro-Lee,.15084827,"Adjustment 4, agriculture",Assumed constant or interpolated,.066709518,,,,.15084827,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,1997,3942752.3,,TCB,4.5191898,Barro-Lee,.15084827,"Adjustment 4, agriculture",Observed data,.066709518,,,,.15084827,Observed data,,,,Observed data
IRQ,1998,4026558.5,,TCB,4.6935315,Barro-Lee,.18970688,"Adjustment 4, agriculture",Observed data,.081104174,,,,.18970688,Observed data,,,,Observed data
IRQ,1999,4191281.8,,TCB,4.8678737,Barro-Lee,.12710328,"Adjustment 4, agriculture",Observed data,.055316456,,,,.12710328,Observed data,,,,Observed data
IRQ,2000,4444627.5,,TCB,5.0422158,Barro-Lee,.089657217,"Adjustment 4, agriculture",Observed data,.043443702,,,,.089657217,Observed data,,,,Observed data
IRQ,2001,4579488,,TCB,5.202013,Barro-Lee,.13470076,"Adjustment 4, agriculture",Observed data,.065691516,,,,.13470076,Observed data,,,,Observed data
IRQ,2002,4715312,,TCB,5.3618097,Barro-Lee,.16790959,"Adjustment 4, agriculture",Observed data,.082739092,,,,.16790959,Observed data,,,,Observed data
IRQ,2003,4640175.5,,TCB,5.5216069,Barro-Lee,.20669556,"Adjustment 4, agriculture",Observed data,.12350744,,,,.20669556,Observed data,,,,Observed data
IRQ,2004,4775999.5,,TCB,5.6814036,Barro-Lee,.2330609,"Adjustment 4, agriculture",Observed data,.16401751,,,,.2330609,Observed data,,,,Observed data
IRQ,2005,5273058,,TCB,5.8412008,Barro-Lee,.21526204,"Adjustment 4, agriculture",Observed data,.14674516,,,,.21526204,Observed data,,,,Observed data
IRQ,2006,5643925,,TCB,5.9492784,Barro-Lee,.23135659,"Adjustment 4, agriculture",Observed data,.17338683,,,,.23135659,Observed data,,,,Observed data
IRQ,2007,6041764.5,,TCB,6.0573564,Barro-Lee,.24082258,"Adjustment 4, agriculture",Observed data,.19175011,,,,.24082258,Observed data,,,,Observed data
IRQ,2008,6485842,,TCB,6.1654339,Barro-Lee,.25721067,"Adjustment 4, agriculture",Observed data,.2190771,,,,.25721067,Observed data,,,,Observed data
IRQ,2009,6832627,,TCB,6.2735119,Barro-Lee,.32188806,"Adjustment 4, agriculture",Observed data,.26965371,,,,.32188806,Observed data,,,,Observed data
IRQ,2010,7185191.5,,TCB,6.3815894,Barro-Lee,.29630631,"Adjustment 4, agriculture",Observed data,.24501269,,,,.29630631,Observed data,,,,Observed data
IRQ,2011,7679360.5,,TCB,6.4382815,Barro-Lee,.29630631,"Adjustment 4, agriculture",Assumed constant or interpolated,.24501269,,,,.29630631,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,2012,7861422.5,,TCB,6.4949741,Barro-Lee,.29630631,"Adjustment 4, agriculture",Assumed constant or interpolated,.24501269,,,,.29630631,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,2013,8178345,,TCB,6.5516663,Barro-Lee,.29630631,"Adjustment 4, agriculture",Assumed constant or interpolated,.24501269,,,,.29630631,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,2014,8565588,,TCB,6.6083589,Barro-Lee,.29630631,"Adjustment 4, agriculture",Assumed constant or interpolated,.24501269,,,,.29630631,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,2015,8874805,,TCB,6.665051,Barro-Lee,.29630631,"Adjustment 4, agriculture",Assumed constant or interpolated,.24501269,,,,.29630631,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,2016,9074206,,TCB,6.7217431,Barro-Lee,.29630631,"Adjustment 4, agriculture",Assumed constant or interpolated,.24501269,,,,.29630631,Assumed constant or interpolated,,,,Assumed constant or interpolated
IRQ,2017,9377643,,TCB,6.7784357,Barro-Lee,.29630631,"Adjustment 4, agriculture",Assumed constant or interpolated,.24501269,,,,.29630631,Assumed constant or interpolated,,,,Assumed constant or interpolated
ISL,1950,67095.414,,TCB,5.4028225,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1951,67426.57,,TCB,5.45087,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1952,67759.359,,TCB,5.4989176,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1953,68093.789,,TCB,5.5469656,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1954,68429.883,,TCB,5.5950131,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1955,68767.625,,TCB,5.6430607,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1956,69107.039,,TCB,5.677732,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1957,69107.039,,TCB,5.7124033,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1958,69829.047,,TCB,5.7470741,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1959,69829.047,,TCB,5.7817454,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1960,70241.633,,TCB,5.8164167,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1961,71479.367,,TCB,5.8811483,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1962,72717.102,,TCB,5.9458799,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1963,74057.984,,TCB,6.010612,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1964,79618.539,2144.754987029154,TCB,6.0753436,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1965,83271.219,2121.402994692518,TCB,6.1400752,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1966,85394.188,2109.061497895354,TCB,6.2142787,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1967,85048.039,2073.160944448628,TCB,6.2884822,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1968,85814.383,2025.913549666791,TCB,6.3626857,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1969,86537.711,1997.327684252861,TCB,6.4368892,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1970,89622.133,1979.844481397007,TCB,6.5110927,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1971,94433.117,1941.354826831638,TCB,6.5997095,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1972,96699.484,1908.254002798123,TCB,6.6883268,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1973,99255.148,1890.837771906314,TCB,6.7769437,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5381363,.67532182,.6565246,.7346189,.65258998,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1974,102619.18,1866.088461778397,TCB,6.865561,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.56161618,.67532182,.6565246,.7346189,.68247801,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1975,104204.16,1841.308771395741,TCB,6.9541779,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.52712792,.67532182,.6565246,.7346189,.63334179,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1976,108036.8,1813.777984068441,TCB,7.0577493,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.51104504,.67532182,.6565246,.7346189,.61617166,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1977,108477.18,1771.641759011398,TCB,7.1613207,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.53237122,.67532182,.6565246,.7346189,.65756494,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1978,111777.1,1733.060825447819,TCB,7.2648926,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.54781622,.67532182,.6565246,.7346189,.67963171,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1979,112809.7,1720.171791022417,TCB,7.368464,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.55552047,.67532182,.6565246,.7346189,.68532228,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1980,116414.42,1710.077533466958,TCB,7.4720354,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.54047489,.67532182,.6565246,.7346189,.66378427,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1981,121845.28,1703.643373421916,TCB,7.5690951,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.54316175,.67532182,.6565246,.7346189,.65986025,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1982,125280.52,1706.38486268607,TCB,7.6661549,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.53391981,.67532182,.6565246,.7346189,.627509,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1983,125686.64,1706.398528851831,TCB,7.7632146,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.47852278,.67532182,.6565246,.7346189,.56992745,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1984,127663,1704.558394024325,TCB,7.8602743,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.4656066,.67532182,.6565246,.7346189,.56302178,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1985,132783.06,1703.649556364411,TCB,7.957334,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.50068504,.67532182,.6565246,.7346189,.61394072,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1986,137675.47,1696.32091210368,TCB,8.0574636,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5107705,.67532182,.6565246,.7346189,.6306119,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1987,146188.44,1694.454374706533,TCB,8.1575928,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.54196477,.67532182,.6565246,.7346189,.65764678,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1988,140434.38,1701.800839671901,TCB,8.2577219,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.54420763,.67532182,.6565246,.7346189,.65782875,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1989,138287.77,1697.243438369037,TCB,8.357851,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.51512581,.67532182,.6565246,.7346189,.62657708,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1990,137383.13,1687.147234351455,TCB,8.4579802,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.5533489,.67532182,.6565246,.7346189,.6663866,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Observed data
ISL,1991,137095.23,1690.753842712243,TCB,8.5523939,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.58597797,.67532182,.6565246,.7346189,.70265174,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,Observed data
ISL,1992,136711.19,1690.753842712243,TCB,8.6468067,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.58492339,.67532182,.6565246,.72466975,.69707674,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,Observed data
ISL,1993,136331.38,1705.917554306074,TCB,8.7412205,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.57375479,.67532182,.6565246,.69977593,.68715608,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,Observed data
ISL,1994,137530.45,1677.27498796217,TCB,8.8356333,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.56063807,.67532182,.6565246,.68744314,.66726559,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,Observed data
ISL,1995,142183.14,1663.796133212097,TCB,8.930047,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.57771713,.67532182,.6565246,.71213883,.68775553,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,Observed data
ISL,1996,142951.44,1681.487130071567,TCB,9.033371,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.59733742,.67532182,.6565246,.73304319,.70577013,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,Observed data
ISL,1997,143128.5,1706.759982727954,TCB,9.1366949,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.59967005,.67532182,.6565246,.7272464,.69684607,Observed data,Assumed constant or interpolated,Assumed constant or interpolated,Observed data,Observed data
ISL,1998,148886.08,1687.384129024724,TCB,9.2400198,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.60664511,.67532182,.6565246,.73634231,.6989677,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,1999,153892.64,1667.165846899615,TCB,9.3433437,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Assumed constant or interpolated,.61362022,.67532182,.6565246,.74543816,.70108932,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated,Assumed constant or interpolated
ISL,2000,156299.2,1718.553980634267,TCB,9.4466677,Barro-Lee,.6565246,"Adjustment 2, part mixed income",Observed data,.62059528,.67532182,.6565246,.75453407,.70321095,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2001,158181.17,1729.505550118701,TCB,9.5651827,Barro-Lee,.6254769,"Adjustment 2, part mixed income",Observed data,.59654826,.64279884,.6254769,.71951336,.68285072,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2002,155830.91,1694.96598482164,TCB,9.6836967,Barro-Lee,.62743306,"Adjustment 2, part mixed income",Observed data,.60430604,.64116573,.62743306,.729743,.6909532,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2003,156377.2,1661.268847946459,TCB,9.8022118,Barro-Lee,.64890993,"Adjustment 2, part mixed income",Observed data,.62639844,.66108966,.64890993,.72586697,.69959533,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2004,155908.33,1668.008275321495,TCB,9.9207258,Barro-Lee,.64480466,"Adjustment 2, part mixed income",Observed data,.62437218,.65605998,.64480466,.72424287,.68661964,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2005,160682.92,1659.5839911027,TCB,10.039241,Barro-Lee,.6712786,"Adjustment 2, part mixed income",Observed data,.65082562,.68129432,.6712786,.7682296,.7081148,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2006,167688.31,1649.474850040145,TCB,10.149142,Barro-Lee,.68994427,"Adjustment 2, part mixed income",Observed data,.67007977,.69887125,.68994427,.79071116,.7271837,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2007,173943.86,1627.571711071277,TCB,10.259044,Barro-Lee,.6826573,"Adjustment 2, part mixed income",Observed data,.66454297,.69107795,.6826573,.77350438,.71453923,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2008,175293.13,1629.256567915036,TCB,10.368945,Barro-Lee,.60674673,"Adjustment 2, part mixed income",Observed data,.59343994,.61537129,.60674673,.68241042,.64949912,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2009,163222.7,1549.008515815085,TCB,10.478847,Barro-Lee,.53353971,"Adjustment 2, part mixed income",Observed data,.52280051,.54292876,.53353971,.59651691,.58709514,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2010,163535.42,1542.501540357363,TCB,10.588748,Barro-Lee,.55415183,"Adjustment 2, part mixed income",Observed data,.54320383,.56296021,.55415183,.62540954,.6142301,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2011,166536.66,1548.252131546894,TCB,10.702208,Barro-Lee,.58090109,"Adjustment 2, part mixed income",Observed data,.56907475,.58943331,.58090109,.65453202,.64304531,Observed data,Observed data,Observed data,Observed data,Observed data
ISL,2012,169778.56,1523.732057416268,TCB,10.816883,Barro-Lee,.59636015,"Adjustment 2, part mixed income",Observed data,.58353871,.60503817,.59636015,.67744219,.65784109,Observed data,Observed data,Observed data,Observed data,Observed data
