location,country,sex,v4,age,v6,var,variant,time,v10,unitcode,unit,powercodecode,powercode,referenceperiodcode,referenceperiod,value,flagcodes,flags
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,5097.126,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,5237.168,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,5374.0132,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,5510.8608,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,5645.6812,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,5782.0732,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,5907.8838,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,6027.2642,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,6146.9961,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,6282.0679,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,6400.645,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,6487.1992,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,6591.562,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,6707.8818,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,6903.688,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,7098.8301,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,7228.1182,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,7342.606,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,7438.6191,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,7455.4131,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,7470.4609,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,7497.8418,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,7461.3989,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,7463.6089,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,7447.0342,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,7400.3628,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,7345.7432,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,7295.064,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,7319.832,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2011,2011,PER,Persons,3,Thousands,,,7389.3672,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2012,2012,PER,Persons,3,Thousands,,,7494.9019,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2013,2013,PER,Persons,3,Thousands,,,7689.0801,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2014,2014,PER,Persons,3,Thousands,,,7922.3242,B,Break
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2015,2015,PER,Persons,3,Thousands,,,8102.083,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2016,2016,PER,Persons,3,Thousands,,,8350.7861,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2017,2017,PER,Persons,3,Thousands,,,8711.1475,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2018,2018,PER,Persons,3,Thousands,,,9244.0449,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2019,2019,PER,Persons,3,Thousands,,,9649.4941,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2020,2020,PER,Persons,3,Thousands,,,10009.96,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2021,2021,PER,Persons,3,Thousands,,,10306.84,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,11228.18,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,11758.27,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,12347.12,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,12955.4,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,13588.14,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,13639.27,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,13917.53,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,14290.65,,
USA,United States,TT,All persons,D199L575,Population (hist&proj)  75-79,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,14722.18,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,517.69,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,524.914,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,534.36902,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,547.48798,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,566.43799,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,588.52399,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,610.77301,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,630.57599,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,644.82898,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,659.57098,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,672.98999,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,699.81097,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,724.35101,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,746.77399,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,773.14899,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,795.03802,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,814.91199,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,834.38202,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,849.57501,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,864.24402,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,883.34003,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,904.93597,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,930.87299,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,958.48901,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,967.88,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1975,1975,PER,Persons,3,Thousands,,,981.18402,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1976,1976,PER,Persons,3,Thousands,,,1007.707,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1977,1977,PER,Persons,3,Thousands,,,1016.699,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1978,1978,PER,Persons,3,Thousands,,,1003.112,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1979,1979,PER,Persons,3,Thousands,,,1004.297,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1980,1980,PER,Persons,3,Thousands,,,1026.205,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1981,1981,PER,Persons,3,Thousands,,,1047.501,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,1074.271,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,1101.853,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,1130.916,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,1163.183,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,1198.054,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,1237.426,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,1277.566,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,1323.177,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,1365.744,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,1406.426,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,1452.229,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,1502.666,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,1551.83,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,1610.6121,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,1664.441,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,1711.8669,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,1753.278,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,1802.3311,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,1853.0129,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,1926.631,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,1998.991,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,2051.4209,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,2111.0811,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,2156.614,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,2184.5681,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,2217.8091,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,2252.4131,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,2272.8511,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,2306.7781,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2011,2011,PER,Persons,3,Thousands,,,2335.9771,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2012,2012,PER,Persons,3,Thousands,,,2355.949,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2013,2013,PER,Persons,3,Thousands,,,2370.3831,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2014,2014,PER,Persons,3,Thousands,,,2381.812,B,Break
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2015,2015,PER,Persons,3,Thousands,,,2405.761,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2016,2016,PER,Persons,3,Thousands,,,2446.6021,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2017,2017,PER,Persons,3,Thousands,,,2495.6521,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2018,2018,PER,Persons,3,Thousands,,,2575.592,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2019,2019,PER,Persons,3,Thousands,,,2666.8789,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2020,2020,PER,Persons,3,Thousands,,,2747.666,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2021,2021,PER,Persons,3,Thousands,,,2842.1101,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2022,2022,PER,Persons,3,Thousands,,,2977.802,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2023,2023,PER,Persons,3,Thousands,,,3178.531,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2024,2024,PER,Persons,3,Thousands,,,3325.8459,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2025,2025,PER,Persons,3,Thousands,,,3459.105,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2026,2026,PER,Persons,3,Thousands,,,3570.0549,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2027,2027,PER,Persons,3,Thousands,,,3917.647,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2028,2028,PER,Persons,3,Thousands,,,4119.9219,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2029,2029,PER,Persons,3,Thousands,,,4331.8008,,
USA,United States,MA,Males,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2030,2030,PER,Persons,3,Thousands,,,4545.1279,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1950,1950,PER,Persons,3,Thousands,,,641.79901,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1951,1951,PER,Persons,3,Thousands,,,664.40802,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1952,1952,PER,Persons,3,Thousands,,,688.88098,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1953,1953,PER,Persons,3,Thousands,,,716.84998,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1954,1954,PER,Persons,3,Thousands,,,749.43201,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1955,1955,PER,Persons,3,Thousands,,,784.20898,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1956,1956,PER,Persons,3,Thousands,,,818.58099,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1957,1957,PER,Persons,3,Thousands,,,849.44202,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1958,1958,PER,Persons,3,Thousands,,,874.16498,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1959,1959,PER,Persons,3,Thousands,,,899.28101,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1960,1960,PER,Persons,3,Thousands,,,928.07098,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1961,1961,PER,Persons,3,Thousands,,,977.48102,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1962,1962,PER,Persons,3,Thousands,,,1026.958,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1963,1963,PER,Persons,3,Thousands,,,1074.22,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1964,1964,PER,Persons,3,Thousands,,,1125.739,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1965,1965,PER,Persons,3,Thousands,,,1175.807,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1966,1966,PER,Persons,3,Thousands,,,1223.495,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1967,1967,PER,Persons,3,Thousands,,,1271.595,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1968,1968,PER,Persons,3,Thousands,,,1316.033,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1969,1969,PER,Persons,3,Thousands,,,1363.434,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1970,1970,PER,Persons,3,Thousands,,,1428.942,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1971,1971,PER,Persons,3,Thousands,,,1499.134,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1972,1972,PER,Persons,3,Thousands,,,1572.84,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1973,1973,PER,Persons,3,Thousands,,,1647.171,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1974,1974,PER,Persons,3,Thousands,,,1686.682,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1975,1975,PER,Persons,3,Thousands,,,1730.9969,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1976,1976,PER,Persons,3,Thousands,,,1792.332,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1977,1977,PER,Persons,3,Thousands,,,1830.363,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1978,1978,PER,Persons,3,Thousands,,,1837.5291,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1979,1979,PER,Persons,3,Thousands,,,1870.903,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1980,1980,PER,Persons,3,Thousands,,,1929.074,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1981,1981,PER,Persons,3,Thousands,,,1976.08,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1982,1982,PER,Persons,3,Thousands,,,2031.4771,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1983,1983,PER,Persons,3,Thousands,,,2089.781,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1984,1984,PER,Persons,3,Thousands,,,2151.3479,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1985,1985,PER,Persons,3,Thousands,,,2216.2029,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1986,1986,PER,Persons,3,Thousands,,,2284.5549,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1987,1987,PER,Persons,3,Thousands,,,2356.957,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1988,1988,PER,Persons,3,Thousands,,,2426.592,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1989,1989,PER,Persons,3,Thousands,,,2499.469,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1990,1990,PER,Persons,3,Thousands,,,2570.9529,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1991,1991,PER,Persons,3,Thousands,,,2640.0869,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1992,1992,PER,Persons,3,Thousands,,,2702.4409,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1993,1993,PER,Persons,3,Thousands,,,2773.761,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1994,1994,PER,Persons,3,Thousands,,,2836.5879,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1995,1995,PER,Persons,3,Thousands,,,2904,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1996,1996,PER,Persons,3,Thousands,,,2955.54,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1997,1997,PER,Persons,3,Thousands,,,3001.5139,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1998,1998,PER,Persons,3,Thousands,,,3034.981,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,1999,1999,PER,Persons,3,Thousands,,,3079.9771,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2000,2000,PER,Persons,3,Thousands,,,3131.5271,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2001,2001,PER,Persons,3,Thousands,,,3211.574,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2002,2002,PER,Persons,3,Thousands,,,3295.4121,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2003,2003,PER,Persons,3,Thousands,,,3347.175,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2004,2004,PER,Persons,3,Thousands,,,3417.4231,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2005,2005,PER,Persons,3,Thousands,,,3454.5791,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2006,2006,PER,Persons,3,Thousands,,,3463.5491,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2007,2007,PER,Persons,3,Thousands,,,3469.2671,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2008,2008,PER,Persons,3,Thousands,,,3477.946,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2009,2009,PER,Persons,3,Thousands,,,3454.8601,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2010,2010,PER,Persons,3,Thousands,,,3452.3701,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2011,2011,PER,Persons,3,Thousands,,,3443.821,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2012,2012,PER,Persons,3,Thousands,,,3424.928,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2013,2013,PER,Persons,3,Thousands,,,3400.843,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2014,2014,PER,Persons,3,Thousands,,,3378.554,B,Break
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2015,2015,PER,Persons,3,Thousands,,,3386.3301,,
USA,United States,FE,Females,D199L580,Population (hist&proj)  80-84,VAR1,Baseline,2016,2016,PER,Persons,3,Thousands,,,3412.103,,
